L_M1_foot,L_M1_hand,L_M1_tongue,L_PMd,L_S1S2,R_M1_foot,R_M1_hand,R_M1_tongue,R_PMv,R_S1S2,SMA
1.512715721219442810e-01,-1.424555487109647967e+00,-5.574796605255500914e-01,-1.530231630393613207e+00,-1.324096515510235994e+00,-4.432737383801594877e-01,-1.687314500958988717e+00,-5.490581497410402800e-01,-1.088018853265080521e+00,-1.066088312143659067e+00,-1.292204679366735443e+00
1.741359278749932127e-02,-1.081435986702649954e+00,-4.503486201256727828e-01,1.877848471034823663e-01,-1.004146214868443021e+00,3.619622002428931062e-01,-1.781066961250559189e+00,1.734537813308153487e-01,4.725895581014626090e-02,-4.447650320619635500e-01,-1.487088556418250551e+00
1.007405643311443527e-01,2.972567809825688023e-01,3.821204717553400299e-01,-1.373913918482686736e+00,-1.099528612725452770e-01,-9.745469921025812221e-01,5.428288382081990493e-01,-2.610639410526940929e-01,-1.787129420178912076e+00,1.720303342206926933e-01,-1.054970727757830629e+00
-2.519571227068866381e-01,-1.435908270543915011e+00,3.409131015299275425e-01,-6.307785466051246681e-01,-4.475198776711770687e-01,-1.476613975606623219e+00,-9.210037514907862821e-01,1.350918524681685162e-01,-6.561369127728517991e-01,-6.832201385109027336e-04,-1.314230698852014267e+00
1.611431565129316734e+00,1.036583133090756892e+00,1.775929689908763431e-01,-5.658565193205139510e-01,3.767749694025800122e-02,6.911780632895238030e-01,-2.094395185540753879e-01,-2.961221855189342667e-01,-1.215882500989577508e+00,-6.722653652097588806e-01,-5.950747839621380736e-02
1.359652883076271079e-01,-1.155328538734213817e-01,4.973500802032637114e-01,-7.738416358115066673e-01,2.270732904556260479e-01,2.372060931746732049e+00,-7.540880356288681696e-01,1.269834882244600949e-01,4.921432344009883941e-01,-4.471048341646735036e-01,-2.816463566444010747e-01
-8.492167060537304524e-01,-1.132429703268549526e+00,7.966932756608594568e-01,6.295398540169944157e-02,5.837429724644804807e-01,-1.708438820275044234e+00,-2.851811997598023285e-01,1.000946251903156670e+00,-7.141360313833980955e-01,-9.901217726718605228e-01,-8.951798271385246197e-01
7.776901905939785919e-01,-1.103415197157886496e+00,1.055425653518722973e+00,1.200509665855086783e-01,9.321789505319980629e-01,-3.469542419221991469e-01,-9.156391660728006865e-02,5.707438511874263209e-01,6.030190844817874263e-01,-5.143991495854910445e-01,-9.875927997898813482e-01
1.756521764319324719e+00,2.981587817257395634e-01,2.215128825122739897e+00,2.169979053211354536e+00,1.289648302879508490e+00,7.040587123032227002e-01,7.323768190091695107e-01,1.658248335236548909e+00,8.053675026683880800e-01,8.519954828076566899e-01,1.114075058001228857e+00
-9.992254526577453166e-01,4.022096894687658519e+00,-4.917045885741629929e-01,2.801977003394562904e-01,6.156979537655044021e-01,1.852955699127995404e+00,4.306998109777668837e+00,-2.341070496804972811e-01,4.163539308104582393e-01,8.358330524475465761e-01,1.980676308184108336e+00
-3.671725342547123017e-01,5.428206690792052314e+00,3.750384463234094135e+00,2.059759458886956995e+00,4.555382932134505403e+00,-8.149421792184734503e-01,8.039905330952919371e+00,4.901753643857535536e+00,4.612273053364389419e+00,2.861680455458071481e+00,2.130375908082533964e+00
-5.991856359796490228e-01,4.393825120633544579e+00,3.271656196179673071e+00,-2.174840582256321389e-02,3.302424688821393950e+00,-1.640934048202317364e+00,4.578095492878336614e+00,1.360408787258022612e+00,1.115763055328798659e-02,1.667965989398143112e+00,7.075717453602330398e-01
-7.284534511568617754e-01,-9.341531184449491931e-01,1.754030979042447425e-01,7.796844366644744007e-01,-2.543458989801191117e-01,-1.149130252267252406e+00,-1.384066587764902212e-01,-4.552806561948062880e-01,-6.462504163847074823e-01,-1.128125844103075925e+00,-1.383462557698064144e+00
9.617291652865382900e-01,-1.140617385606842671e+00,-1.101382782870335753e+00,-2.131693679399981889e-01,-8.967500755694618464e-01,3.671624402656248343e-01,-1.310276089314169612e+00,-1.348216588142651107e+00,-5.814448607196742724e-01,-1.683957301687411201e+00,2.935350660434751791e-01
-2.259081954080969901e+00,-1.706371379672630528e+00,-9.945166921161279205e-01,6.697471089960352897e-01,-8.518071714088444324e-01,-7.805765844159839872e-01,-2.833625415818311843e+00,-3.605820174620701368e-01,3.493525926172423302e-01,4.543180071460675706e-01,2.041803412153005703e-01
-1.856746654299725741e+00,-2.485272933157859132e+00,-1.571160744505592177e+00,6.779488614943644798e-02,-1.548458466790220589e+00,-1.225303015157546138e+00,-2.493452389575874228e+00,-7.476466486408397394e-01,-1.036010843661725689e+00,4.496551763567746551e-01,2.426265439312896566e-01
-2.037985742149708290e+00,-2.016572518140884895e+00,-1.225187111700656528e+00,-1.222082133733228160e+00,-1.239200659388888681e+00,-7.947344112148663209e-01,-1.625021855137454452e+00,-9.347336482092221122e-01,-9.433465571021493190e-01,5.981704037779121963e-01,1.214284664352562437e+00
-2.074957410406090386e+00,-1.158488300939298110e+00,-1.160644593883618292e+00,-1.273027263856265634e+00,-9.088209490372015642e-01,-1.812306604695754553e+00,-1.209403536616869834e+00,-1.566650775759496739e+00,-8.666308830876500169e-01,-1.137034178490543335e+00,-1.243362705504438503e+00
8.504658270948571852e-01,-1.975922739443195075e+00,-7.152848204894275419e-01,4.195430602535186737e-01,-5.853102376178668242e-01,-2.185660680236432007e-01,-1.888118949391942136e+00,-4.187735291141925775e-01,-5.701387553040067058e-01,2.618011092642957838e-01,1.116395555509919896e-01
-1.012605497765332319e-01,5.317857885318135747e-01,1.625402433665165125e-01,-9.289098457057803904e-01,5.905969689497332364e-01,-2.330389625808264864e-01,-4.397448626542392602e-03,7.729339731206980035e-01,1.209544513709624569e+00,3.042973981359393676e+00,2.393616138607481680e+00
-1.369375044327612478e+00,5.412415582892273758e-01,4.470912008088748224e-01,8.542232269339653516e-01,1.339957048270259188e+00,-6.698041744100319272e-01,-2.517423949983327303e-01,-6.228718684767713398e-01,9.417612737706775039e-02,3.536046974697535372e-01,1.795638781435139109e+00
3.299979466520528426e-01,-1.171637046432092572e-01,-1.189172084733605583e+00,-5.611385463956428676e-01,-5.546271053792398709e-01,5.667543308906412003e-01,-1.179719055533036132e+00,-5.792500308551131738e-01,1.316832736020455696e+00,9.868305819525441391e-02,-1.177568773265555535e+00
-6.019580813407414688e-01,-1.513220744662516326e+00,-4.609487159890746644e-01,-1.140625066700233087e-01,-8.631359479017802760e-01,7.700086314280590871e-01,-5.743749979831951347e-01,-4.815011854506528466e-01,1.115582153855950720e+00,1.008098087871586307e-01,-9.146384641535849624e-01
4.290345067910871224e-01,-4.730932242530229703e-01,5.700838416648842388e-01,-4.406225797622238538e-01,2.912881391806015907e-01,1.649841723702648144e+00,6.816874144986841966e-01,6.294625874172966595e-01,2.744389597685983895e-01,1.321779990683181971e+00,3.530578971070464367e-01
-1.979185634614456513e-01,5.105823619660085910e-01,5.994460957889220509e-01,-3.162494717190096876e-03,4.473781138926845591e-01,4.202109243414772766e-01,-2.567300803355239136e-01,-1.779068585910598480e-02,-4.312297423486849968e-01,-1.372092854760461299e-02,-1.379072377103504055e+00
-4.796203257406578269e-01,-8.087560671377261867e-01,-1.186441446614499906e+00,-6.502736198488566766e-01,-6.315303766871778191e-01,3.141420526549530967e-01,-9.514428047598331162e-01,-3.848978103592051170e-01,-7.876813814984776063e-02,-3.356152173707512842e-01,1.131667933459131886e-01
-6.184929155882106233e-01,5.286692991496035887e-01,-5.528049067293662189e-01,-1.642063582047313675e-01,-5.029639868623412280e-01,8.110854306395594016e-01,-1.322156862519218989e-01,-7.836659171228373966e-01,1.447079265044028396e-01,-3.110059445637912146e-01,1.023081436564047486e+00
-2.809188335295624284e-01,2.325796907732522012e+00,-1.498910079580615617e+00,1.883752172043506645e+00,-4.552593728363078518e-01,-8.316838542813131951e-01,1.420472876307344867e+00,-1.143045416693289296e+00,-1.970568946099308383e-01,-5.656567675923294125e-01,1.013033567543985658e+00
1.277933645304563104e+00,9.524222713388338368e-01,-7.987068804078829576e-01,-2.380323116326835409e-01,-1.847018909717234314e-01,2.787998154921265681e-01,-1.104365845179535455e-01,-1.549170028303034075e-01,-8.032529390630491761e-01,4.889788725815634174e-01,1.178326847445877595e-01
8.421417212297591659e-01,-2.295238070908470207e-02,-2.636669610075143555e-01,-1.073030328200552219e+00,-7.362659914392607474e-01,4.493641808509761804e-01,6.980123785374813331e-03,-5.064193267676240229e-01,-8.117931009525251040e-01,4.252358193657621022e-01,-6.584191539236556867e-01
1.621537148918118065e+00,3.388944198579389999e-01,-2.138162965806753024e-03,-2.071146849277763213e-01,-5.273456532322973178e-01,4.569493519022951866e-01,5.925723860495026862e-01,-6.092038286563961069e-01,-9.308571596640813350e-01,-1.458341674618597317e+00,-3.075700812243060689e-01
8.860611798720718912e-01,2.275932988980318428e-02,8.943744484689705038e-03,-3.357136876232328926e-01,6.871457828391070999e-01,9.351545209367513323e-01,-3.493164617049054899e-01,-3.978161227390559218e-01,1.337321263159587104e-01,-1.267231598797167846e+00,-7.330601174145566779e-01
-4.219195274695162340e-02,-2.263218835055748057e-01,8.186157525440144189e-01,-4.369567441152486659e-02,6.071986962874467153e-01,3.218616970094656526e-01,3.293344104828450081e-01,1.807035222441034428e+00,6.324488195509857524e-01,4.270272070575233947e-01,1.492337140376027160e-01
1.366632418988468434e+00,8.642441577072242920e-01,1.743415361721996071e+00,-6.261967997713676626e-01,1.187242274322990232e+00,2.598600861578337917e-01,1.364679232309316870e+00,7.680474880870284959e-01,-5.925325188755647954e-01,5.267396078783661562e-01,-6.921251085037073703e-02
3.253381650941643000e-01,-8.723324984540484772e-01,-1.492003748240959160e+00,8.239739615311167387e-02,-1.474516341112307005e+00,-7.185317496247072000e-02,-8.745358709156487720e-01,-1.916401286706113538e+00,-1.352026914916837130e+00,-1.200028940477365857e+00,-1.940759771470905060e+00
-1.447597079890895255e+00,-8.591178750512374895e-01,-7.233103274057901544e-01,-4.564212013204747564e-01,-5.061210128105453343e-01,-9.138962329263539131e-01,-1.690646738719162157e+00,-8.147095879997484635e-02,9.763875493832420149e-01,-1.770139947394247848e+00,-9.666284913634710652e-01
2.495095705095260463e+00,-2.831400506046388155e-01,3.304889654410098077e-01,1.343059309191175332e+00,-2.069601658043545012e-01,6.859355671577707092e-01,-5.828583890227655440e-01,4.667107865171050696e-01,2.399767446054819342e-01,6.507295266668687850e-01,8.676176101712804734e-01
9.002806905957457806e-01,-6.357475058363947218e-01,-2.926561844468332230e-01,1.400319846183680994e+00,-4.964987255906572888e-02,1.189164302781983373e+00,8.767669219839570316e-02,8.341809255435195247e-01,-8.327604052193074979e-01,4.772274409009228391e-01,-8.053103108768665530e-01
8.085434691572785937e-01,1.639116520274496391e+00,9.466151599396979144e-01,1.761913030134928615e+00,2.627905955344493893e-01,-4.201751517206520625e-01,1.381195692621960625e+00,-7.207520762281197091e-02,-1.221584524003583860e+00,-9.089207410679356336e-01,1.297099152292500390e+00
-1.573901623718091392e-01,-5.905788628412241836e-01,7.728022852301931478e-02,-9.425882549158706158e-01,6.844032684933913299e-03,-1.348826839141953338e-01,6.559184290554061214e-02,3.408643161748396433e-01,-1.074619979253535140e+00,-1.219521539927076459e+00,-5.076574571164594873e-01
-1.098296458501596851e+00,-9.137124999826168326e-02,1.134356756483457934e-01,-1.043836075959552884e-01,-2.796369611220788087e-01,-8.114487443407859546e-01,2.667841143567198370e-01,-1.040755173143961487e+00,-1.653307118823629018e+00,-1.127485138299204603e+00,-5.547022327993809121e-01
-6.544881905877624195e-01,1.030827433038756569e+00,4.870303907135710708e-01,1.074894368606072736e-01,1.414891277912634915e-01,-1.780796116260568440e-01,4.129164124535713576e-01,-2.272513322668665292e-01,-2.028983081111590536e-01,-1.713264342662761952e-01,1.152498509892866840e+00
-2.013419018977613273e-01,5.073462496770294594e-01,8.753503395786270680e-01,2.343510163033458160e-01,9.290992390490582231e-01,3.207171086591528719e-01,3.258005936175121242e-01,1.059997664356276292e+00,1.321371156978880856e+00,1.572032596437960283e-01,1.614874168723211323e+00
1.266237907840369881e-01,1.044559683723895960e+00,7.681263016830385260e-01,-4.042651134818540104e-01,5.073895483781294402e-01,-1.397039225202407753e+00,1.421437821295579607e+00,9.741581428598899972e-01,1.384102325227883679e+00,3.263650161050361542e-01,3.076616369391587530e-02
-1.779848710455145602e-02,4.413484161126534633e-01,2.287891951130819612e-01,1.024451906094055037e-01,6.031126878266284130e-01,-6.925696046128029248e-01,1.034393430756275767e-01,-2.961855638576144090e-01,1.172839164182880367e+00,8.953138556910419932e-02,-7.918428730376439462e-02
-2.037410682710225074e-01,-2.839830309113079432e-01,-8.103115699622089885e-01,-3.748008515337548086e-01,-1.896606488312811423e-01,2.141908667995464643e+00,-3.635328379340854177e-01,-1.134551815680194586e+00,1.559672968576867602e-01,-4.627318850164235386e-01,-1.018555827132084479e+00
7.161983294500953168e-01,-6.827025494887405399e-01,-1.413809745116758387e+00,-1.374657521759630407e+00,-1.626854220708366272e+00,2.884930790800155909e-01,-8.146062380413695569e-01,-5.480423854290740193e-01,5.482176082189225141e-01,1.141901096228107731e-01,-5.995379198666919152e-01
1.793148969547732952e+00,-1.500618477467891454e+00,-7.073291807561603584e-01,3.921568321373389843e-01,-9.359432451569205114e-01,3.513004121436704708e-01,-6.862303050097763313e-01,5.522713646039899282e-02,6.450324694570177542e-01,-1.200690690026949420e-01,-1.534742769266167761e-01
5.985340463625657970e-01,1.066006521800090701e+00,-4.035984008188919780e-01,1.116249602436408583e+00,-3.133646608386848054e-01,-3.855956914044332828e-01,1.118870661322886040e+00,7.833084669829341040e-01,1.263243405510355633e+00,8.921153087165708540e-01,8.798870836894254754e-01
-4.433759928253932503e-01,-2.659994368017166710e-01,1.185343755612019656e+00,-5.518944888579422337e-01,1.768412524978236977e+00,8.630206165309766142e-01,1.234963482609507945e-01,1.679427062465121523e+00,-1.292462762759966077e-01,2.529881581518035549e+00,2.148001639255177897e-01
4.398536388706427158e-01,4.143753496142030257e-02,8.088877086574010056e-01,-8.408142388135315670e-01,-1.724518882773114214e-02,-6.907133647516579614e-03,3.614227028634498518e-01,3.028642994032120783e-01,1.391875130286507056e-01,2.213800978844205625e-01,-2.049730250690707523e-01
-8.507583842442574262e-01,-6.877104970435389264e-01,2.086626972042392447e-01,1.703872921628770964e-01,-2.763848848828974192e-01,-2.180342610788945645e-01,-4.280427451842698239e-01,-1.819936108212236447e-01,-9.513217663619225051e-02,-9.021306093717369468e-01,-9.418367376562187809e-01
9.603067691788097493e-01,-3.317398444843505656e-02,6.333632964494145812e-01,6.360790825784724545e-01,-9.375286544085087784e-03,8.088986798259170108e-01,3.344907786429530128e-01,8.581931818416803637e-01,8.316939590185866704e-01,1.338053751191450313e-01,2.742169481628897731e-01
1.372575382058305316e+00,4.211332452946568439e-01,5.190534178504325746e-01,2.715517996881357601e-02,1.443988482248588001e+00,1.004785322189324814e+00,5.245573827546968770e-01,6.229797083713503048e-01,7.581783884366595228e-01,2.733738118784604376e-01,-1.256576775156778847e-01
-1.094106284599844825e+00,9.452882042504241467e-01,-1.179645246515291790e+00,3.163551592345295593e-01,-3.713052833894815996e-01,-3.995359495740223310e-01,4.312050678070323828e-01,-9.965900255638220351e-01,-4.861645186976202848e-01,-1.040894993854852846e+00,6.328166090585227721e-01
3.959852278348865440e-01,-4.047136129376734115e-02,-1.084517065165002014e+00,1.265612463167867574e+00,-8.971960572115278421e-01,-1.552015923079960391e+00,-1.052776519370130226e-01,-2.841681890466437113e-03,8.951340579828355182e-01,-3.822734072890339729e-01,-6.235379014742801207e-01
6.192893152078664948e-02,-5.262402170906662624e-01,-7.287815065172232876e-01,2.829990373788656144e-01,-9.545485363165278070e-01,5.143138588601249284e-01,-6.606433739787154202e-01,-1.037247511445749115e+00,-1.646887466127961774e+00,-6.218712409161573085e-01,-9.992252682038926803e-01
-2.931403139278862535e-01,-6.510594240373012154e-01,-8.521264930332299592e-01,-3.785626854871008140e-01,-6.445874951531673780e-01,-1.730895345583354672e+00,-5.552367937172290047e-01,-1.521102733147415398e+00,-2.126942471852030003e+00,-9.726316145770836918e-01,-1.198577183088501918e+00
-1.248895347742090323e+00,1.303585203148611038e+00,3.683059164672653485e-01,-1.488019991075615334e-01,4.929324076892124262e-01,3.677383048696609147e-01,9.103929439817923797e-01,1.406552842676682402e-01,-3.510113259700313737e-01,-5.854850016714443495e-01,-2.485475930773123621e-01
-1.042484666151315409e+00,-6.236574731022505036e-01,1.005527674446561326e+00,1.375773830434572798e+00,7.882194350493001433e-01,-1.088946818144435724e+00,-1.074097054507317628e+00,1.669815207883041663e-01,-3.308820595051790159e-01,-5.594404964517124546e-01,-9.202809401873646156e-01
-1.378536326773194487e+00,-1.068030584311744358e+00,1.149154844646374851e+00,-3.353334742573436666e-01,7.433422712349527783e-01,-1.433287451298303150e+00,-6.389594767715313095e-01,1.090183814434925624e+00,-4.434149222151369529e-01,-3.341723676082261618e-01,-7.802600551843476007e-01
