foot__Left_3b,foot__Left_4,foot__Right_3b,foot__Right_4,hand__Left_3b,hand__Left_4,hand__Right_3b,hand__Right_4,tongue__Left_3b,tongue__Left_4,tongue__Right_3b,tongue__Right_4,whole__Left_1,whole__Left_2,whole__Left_3a,whole__Left_55b,whole__Left_5L,whole__Left_5m,whole__Left_6a,whole__Left_6d,whole__Left_6ma,whole__Left_6mp,whole__Left_6r,whole__Left_6v,whole__Left_SCEF,whole__Right_1,whole__Right_2,whole__Right_3a,whole__Right_55b,whole__Right_5L,whole__Right_5m,whole__Right_6a,whole__Right_6d,whole__Right_6ma,whole__Right_6mp,whole__Right_6r,whole__Right_6v,whole__Right_SCEF
3.922165143435870083e-01,-2.837731752340317271e-01,-5.781263376280196820e-01,-1.236032299962769310e+00,6.462337470578608523e-01,4.684732919643450066e-01,3.059187290262840309e-01,-1.066657223198256600e-02,-1.115274308748753329e+00,-1.335261855643160800e+00,-7.877451012553623455e-01,-6.644432917803253513e-01,-6.137422084050853099e-01,-4.077337659222521338e-01,-7.804668113593555834e-01,-9.907951067737619244e-01,2.310087851330607511e-01,-1.031243674021654178e+00,-8.956883394404955290e-01,-1.438287519144048288e+00,-4.116401971808852367e-01,6.058427103853333273e-01,-3.851784157151539878e-01,-6.075975066057128782e-01,-7.938214332449864408e-01,-1.218421456624300792e+00,-6.995621655431329966e-01,-1.064311839035534613e+00,-1.219419208916528330e+00,-2.366587528976128729e-01,-1.226700347564501969e+00,-2.409415968519365570e-01,-5.931918007771956880e-01,-7.642101255933371196e-01,-6.194262142796368442e-01,-4.427674365882544039e-01,-1.743927249008885516e+00,-5.297084291076427087e-01
1.513678299257144917e-14,1.131170114680129621e-14,6.319493182211063406e-15,8.696453541234191514e-15,-2.215450233425556888e-16,4.512987266103445711e-15,1.503890598118603619e-14,1.571204957682267679e-14,4.195813511797370658e-15,-1.905336531863414638e-15,2.442183914082216998e-15,8.128447198858394703e-15,3.079455972249243685e-15,-1.809790577247789399e-14,6.822256378405714090e-15,-4.695777980693252858e-15,6.281553099233986791e-15,-4.311970860780579815e-15,-2.279204262554481949e-15,-1.033828036327396245e-14,-4.359669369251817708e-15,4.583146293734308385e-15,-2.049921965202323997e-14,-1.844593831877656946e-15,6.127209006724662147e-16,-2.392191466212403539e-15,-4.980321652437432815e-15,6.538481578000310387e-15,-4.332715136458621972e-15,1.793207065583263578e-15,-4.096207800962899355e-16,1.295034580382091274e-14,1.110860396274818469e-14,-5.116123641301921179e-15,-1.426342720702431257e-15,4.039996969787279641e-15,3.340870369312639189e-15,2.321284525193063942e-15
-8.979589259685775149e-01,3.197353838459860986e-01,2.048218347587117683e-01,6.017605741887944726e-01,-1.692726363168054471e-01,5.159923006378943633e-01,-8.707301132366894736e-01,1.706469552706228188e-01,-9.327839952735129669e-01,-6.979496784266392417e-01,-2.974352171220020491e-01,-3.821626000726419115e-02,-1.182163501185949789e-01,1.043578346168239079e+00,-1.882540041489526805e+00,-6.514403850027711274e-01,-2.240933920579505079e-01,-6.137580051823315203e-02,3.587071036890867037e-01,5.035974229786069900e-01,1.736129158205256540e-01,-3.879293751521835087e-01,2.689893528786691523e-01,3.708968868843158795e-01,-9.064698384778351326e-01,7.425726830104734111e-01,2.634749757109676738e-01,-8.061039238099954041e-01,-1.841753852286206472e+00,-1.003343064417807406e+00,-4.385363643439369463e-01,-2.891128133963388747e-02,4.923127309157183662e-01,-6.184445084004253773e-02,-1.459949412270675484e-01,1.247004847555688745e+00,5.016938124419373368e-02,-2.385860923225166519e-02
9.169622363256130226e-01,8.882069760897725041e-01,3.835981237662369203e-01,3.533585530386003093e-01,2.884617713986254439e-01,-1.424671090910506997e-02,6.268383138120167120e-01,3.460676296633382609e-01,3.574656573207298238e-01,7.712026037698238579e-01,-5.095567944315506637e-01,-7.774629590237905896e-01,1.045056206341325122e+00,1.945822076947498536e+00,-1.615376969700052789e-01,2.799369550370340437e-02,9.480096308840307850e-01,1.170830124749232093e+00,2.454315565264181043e+00,1.182308527751697369e+00,1.234167426406824752e+00,1.195130341704019550e+00,1.174093328051574181e+00,2.198716845374284912e+00,9.051456991857721457e-01,1.400609271284927848e+00,1.583993824697689234e+00,4.424780759104803285e-01,1.530437668800400663e-01,2.572682204687015139e-01,5.515459252199198525e-01,1.813557132697573904e+00,1.159724459657025086e+00,9.765241684593264360e-01,9.347307398533500900e-01,5.403316022925683804e-01,6.016286561598827021e-01,1.080776190579329832e+00
3.743551000025873710e-01,1.060946859407920079e-01,-6.266478164306508170e-01,-5.140792642765999038e-02,1.020083744142353810e+00,1.163148286229720219e+00,7.608910630825825860e-01,8.293888181519447622e-01,-8.993783459219223397e-02,3.307918660500980268e-01,3.691818829922741685e-01,-6.611302967541522468e-01,1.049505998443488908e+00,1.955373006869430830e+00,3.733410250503644834e-01,1.100826772150833133e+00,1.977672424602775481e+00,1.143026123518986914e+00,3.309871822292641319e+00,2.170040334608172472e+00,1.903702789447887289e+00,3.495235370299226707e-01,1.457603267934920899e+00,1.177421811688579067e+00,3.879922271301436409e-01,2.172862490919155398e+00,9.377003896212466882e-01,-2.290827499942817980e-01,1.159861977265626454e+00,3.945723189222031246e-01,3.392332583796657253e-01,1.595257804684307779e+00,1.803578459909445986e+00,2.063332184414751858e+00,-2.641801832708360331e-01,7.595485044357280779e-01,1.325051868113505282e+00,1.052058493189773625e+00
9.443139683427660414e-01,-1.688657518153889939e-02,5.243484136858157785e-02,2.165402322137663371e-01,-8.135163811266754585e-01,-1.136947585379810777e+00,-3.387200100920310097e-01,-2.889612639330602639e-01,-6.553802278021054750e-01,-7.417197658345490163e-01,-8.781855768650049798e-01,-1.276091827237980425e+00,-1.001171560213357514e+00,1.029086258022945399e+00,-1.237035704394857244e-01,-1.911366625671413910e+00,2.701695392472949653e+00,3.165496370987516683e-01,-7.088345368623075737e-01,-5.638278323679851711e-01,1.807273174244256597e-01,-5.913224264090668481e-01,2.138549664684413543e+00,1.022266998876443900e+00,-1.901080393959489356e+00,1.091445337231261442e-01,6.539226243132796323e-01,-8.183624450054007848e-01,-1.743284870901466777e+00,9.622738552244446408e-01,-2.215469876077910127e-01,-1.346627742202909150e+00,-1.221602204571110351e+00,3.875446144896456668e-01,-1.791089748788315061e+00,1.119416551816735828e+00,-6.682319705388681808e-01,-1.648173932387688723e+00
-6.694831161411371467e-02,4.876342285818642264e-01,1.851639514602881897e-01,5.869533533127472419e-02,-7.235098235343347950e-01,-2.901689575481841143e-01,2.865546446625679214e-03,-9.051489909154951663e-01,-5.009346058327245332e-01,-4.619823807073956123e-01,-1.167689299587821861e+00,-3.922078429766034935e-01,-1.669985985241934090e-01,9.155627844129591297e-01,3.545892556728799661e-01,-1.173393022181479645e-01,2.198048005142691608e+00,5.840735507555271377e-01,2.336544718057169678e+00,2.258630938748262540e-01,-4.808385818950959290e-01,-5.092950754432127303e-01,2.333524011413202759e-01,-9.840263181004321735e-01,-6.374716023076233418e-01,8.096802194530278163e-01,7.667021085492417010e-01,-6.380446248060787917e-02,-9.611771640259918481e-01,4.400628948283737407e-01,5.553147128169505509e-02,1.306048791728911196e+00,1.905864392593677736e-01,1.068695782572977482e+00,5.601343676574007668e-01,1.566039968872855459e-01,7.275465679274443209e-01,6.122582191462441065e-02
2.499960027924977013e-01,4.273115933340065342e-01,-1.296409755549361442e+00,9.209819718024483404e-01,-1.286702283177382222e+00,1.293269744326862869e-01,-2.521413604439440292e-01,-7.640995647620338893e-01,4.513118316392352725e-01,3.202385632736352017e-01,2.057452428295571678e-01,-1.666293262246697771e-01,6.215959426802267762e-01,1.109548464764198661e+00,2.461643919992714535e-01,-5.377495685688646887e-01,1.742407130316451003e+00,5.351478333937365051e-01,1.039844048133170773e+00,-5.153313496834246443e-01,1.170853939957653855e+00,-3.410245892101804732e-01,-2.658729055491395599e-01,-1.071092404870764569e-01,-1.689175664074913374e+00,1.024563918510168259e+00,1.424291753908071945e+00,1.557961534768222966e-01,-4.511153895341500908e-01,5.277558545486756847e-01,-1.271524713939933549e-01,9.043176419608364158e-01,-7.099512259214060261e-01,5.410827800668697174e-01,-1.573585805207727562e-01,-1.535072658788400879e-01,-8.949668615760175694e-01,-5.004321639328892513e-01
-1.105519876970038506e+00,6.034790424498848171e-01,-1.115129976741456197e+00,2.302316946993594182e-01,-1.585286006762491429e+00,-1.038699172372573587e+00,-2.641470167301267047e+00,-2.008643911470723964e+00,-8.142265113942328547e-01,-1.706556182622774642e+00,-2.361694065808488396e+00,-1.710509573035614350e+00,-2.062509071871876820e+00,-2.436697022208893504e+00,-3.462006843170751247e-01,-2.420497879115247386e+00,5.056543840726868133e-01,-1.237665186593993827e+00,-1.412140465442573767e+00,-8.935191769639857506e-01,4.786278383873115438e-01,-8.766660905126300030e-01,-2.843228943363986239e-01,-1.766503881234103845e+00,-2.968772295720345067e+00,-1.359468127604421595e+00,-1.961007799453212685e+00,-8.621393962747139206e-01,-1.259688555385562125e+00,-4.637193325723282938e-02,-4.643669049492573642e-01,-1.808066590462554801e+00,-9.446730368269500300e-01,1.183768094532663628e+00,-6.728973537250836356e-01,-6.390810008279919074e-01,-1.743992945829581531e+00,-2.366107291533861900e+00
-1.406974405660321281e+00,-1.308597627653513840e+00,-3.740289419216288325e-01,-7.001751495258778935e-01,-1.340880092735500906e+00,-8.205972793478901739e-01,1.129090339002741361e+00,5.766124123616661601e-01,-2.274028636883724808e+00,-1.044703101036359216e+00,-1.130883787879856106e+00,-1.351993218759597770e+00,-1.682048130601995650e+00,-1.118706470281425197e-01,-2.173433374018638453e+00,-9.844573714335393966e-01,-6.440148855766990588e-01,-6.554196698829968248e-01,1.237639420290925774e-02,-1.021354928326070777e+00,-5.794804193008946669e-01,-6.031258972627477899e-01,7.098712926694435155e-02,2.499918905263212587e-01,-8.923602807225522460e-01,4.113908833869470705e-01,7.161970367612648936e-01,-1.199145038525686546e+00,-1.120885712844321036e+00,-6.325703197600940353e-01,-3.906085852281894200e-01,-1.470200195368061569e-01,-1.289766610314198703e+00,-2.341624917522681648e-01,-7.396981512512764700e-01,4.542713245618869994e-02,-1.087227804560796374e+00,-5.398806538657473508e-01
1.045217835051436284e-01,-4.144714873623318585e-01,-6.692664042716357509e-01,5.193563885324063989e-01,-7.523659309170601661e-01,-6.202578626702784925e-01,-1.175558953811292939e+00,-8.846522461145071015e-01,5.754641832199716145e-01,1.752262930886188674e-01,-1.390171828374436314e-01,-1.470765174846037915e-01,-7.148340073965916419e-01,-9.081388535078578350e-01,4.358582568072108532e-01,-1.174136213281981256e+00,-3.183737737489984732e-02,-1.752273926442171892e-01,-1.068390562383406017e+00,-1.297159850855406082e+00,-7.438623455513363458e-01,-7.912046820512872447e-01,5.799433778763426472e-01,1.083061241336580771e+00,-1.569851761097127874e+00,-2.085093087224263939e-02,-1.095409338947586964e+00,1.851733409475084594e-02,-1.234897098979820251e+00,5.522578571475283971e-02,3.594862782144793156e-01,-7.237990170670395296e-01,-4.656499376504179555e-01,-1.095126684679029738e+00,-3.399198147011960880e-01,1.609771221165244182e+00,-1.025675857986777795e-01,-1.208823510192531092e+00
-8.521846603771654483e-01,-3.517363995375495378e-01,-1.592134832347401607e+00,-6.505255902900121123e-01,-1.163172078047917113e-01,-3.702096871050488125e-01,-2.445767670382859582e-01,7.857468372672699042e-01,-1.129075656356601787e+00,-1.398155795355118247e+00,-1.168731813001546049e+00,-6.162570437862049388e-01,1.588072548041519871e+00,-2.219602934707103792e+00,-1.252939267380792865e+00,-1.375339399797128603e+00,-1.857051469455695658e+00,3.809799478130687644e-01,-1.038626494119800681e+00,5.516337673993068069e-01,-9.221938630532913184e-01,-6.078140753797541818e-01,-1.675737453172145619e+00,-6.153488200394896523e-01,-6.330368130422154849e-01,2.573618686640440911e-01,-8.235899200601682901e-01,-8.801387353732657015e-01,-8.318856657522060161e-01,-1.361592996999740235e+00,-2.024256616422708266e-01,-1.522082547538664565e+00,4.783615868259419313e-01,8.101354981238984010e-02,1.503710033193450535e-01,-5.282469246979479977e-02,-8.928492868763539259e-02,-4.443146760704370091e-01
-6.319120153008283246e-03,-5.083390864740540138e-01,-7.446518679750718794e-01,-3.819932981669885153e-01,8.371505679576483061e-01,1.221304835777777265e-01,1.232129916338752906e+00,1.282841407881180507e+00,2.718577253721448650e-01,6.125814942062094426e-01,4.288980243392527258e-01,4.690385388260540633e-01,6.548500282157619923e-01,-5.148737464452568524e-01,-3.737330985862237775e-01,-1.221024411949232433e-02,-1.207417364119118597e+00,-1.368156268794222363e+00,-2.519941822960771183e-01,-5.877338773856443516e-02,-1.352243294355965464e+00,5.583309877613371608e-01,-1.252158543667208912e+00,-1.376142988801948519e+00,6.595986503951832836e-01,2.502060665495832725e-01,-1.181739006113156965e+00,-1.034593071750882443e+00,-8.670276281612857572e-01,-2.801626738301018493e-01,-1.147129102006025025e+00,-8.390985807044036848e-01,2.150769515182436309e-01,-7.296279979619170186e-01,5.542668597154215560e-02,1.942683950950650773e-01,2.405053268014283041e-02,3.279098269267203269e-01
-6.251372760410864315e-02,2.728577625274847263e-01,-7.881289047201602838e-01,2.226637631647843119e-01,3.769749550500122726e-01,6.454114147290139769e-01,1.558779142224301362e+00,1.257983772370715458e+00,1.396865281287056337e+00,1.247275853304660398e+00,2.409662244810350629e+00,1.969092988523450938e+00,1.153739318690054638e+00,-5.833131482777421661e-01,8.728554880549004302e-01,5.093992114228171886e-01,-1.686954178298866402e+00,-9.790582847523281451e-01,5.701060010683546286e-01,8.642467648411726253e-03,6.194238537872417405e-01,2.529845929612870581e-01,-1.840281684333844758e+00,4.111093593217149955e-01,3.777643237471479121e-01,6.362528751129462035e-02,6.674642124108166596e-01,4.714963894350431839e-01,-6.718399725663680433e-02,-1.494553776593731786e+00,-1.342325421274930486e+00,3.200405730684869332e-01,-5.469152099986682725e-01,-3.432261882983621559e-01,9.322773102055029737e-01,-6.022213515238318271e-01,3.772844311198497169e-01,1.802367010219876331e-01
-5.083694192112659938e-01,4.342287154054625953e-01,1.560428288625484550e+00,3.033562265405906899e-01,-3.363323256353514812e-01,9.451476778922510702e-01,1.575848633765156936e+00,1.826184034820608759e-01,5.577703678059044989e-01,2.352310064565912573e-01,1.098064691254265535e+00,5.758730961547152694e-01,3.097724628431849925e-01,7.000287167794014831e-01,2.215952888591257608e+00,3.510937243463316260e-01,-5.081466950517411485e-01,-4.607259226254570295e-01,-6.050230132516222215e-01,-8.350052130709391118e-01,-2.789452399423296702e-01,6.282867194627611562e-02,-7.035854965704348984e-01,1.550789034466665939e+00,-6.689830918206096655e-01,-1.941995520969587719e-01,5.290466534488690309e-01,1.297714208224518773e+00,-6.212882177329769329e-01,2.063295626550233630e-01,-4.557845098797552730e-01,2.786110540994177764e-01,-4.153098143959943478e-01,-1.730368397226136112e+00,-1.086198424577438537e+00,-1.146472098596834632e+00,8.173441190179843163e-01,-7.472184173787840278e-01
-8.112816060167988841e-01,-7.733459986700093047e-01,-1.125350829609134351e+00,-2.964497673224165131e-01,-7.671210631551294012e-01,-2.986702779085741444e-01,3.091001445934725145e-01,1.506471292327690899e-02,-1.169884147206968983e+00,-6.206076851648849591e-01,-8.335511449577710508e-01,-1.367712757342923524e+00,-1.246110460218840810e-01,-8.381012746172343542e-02,-1.294625883468378813e+00,6.021049683861252610e-01,-1.392357928259862154e+00,-6.380374921106428676e-01,1.423792735571188239e-01,4.897743130629604869e-01,1.519461152365550349e+00,-6.123249861544811656e-01,-4.419441966761024632e-01,6.399659881558264485e-02,7.209724649033250055e-01,-1.812964842949587041e-01,-3.125512240178645040e-01,-1.480927141993469531e+00,-3.270327313493008869e-01,-1.523741157455202888e+00,-9.906644777422739523e-01,-4.093803381243769635e-01,2.244580025158380565e-01,9.204902290353303984e-01,-4.354562236825262334e-01,-8.150930845001113090e-01,-2.902664199084506458e-01,6.879218278102198214e-01
7.453055388399228987e-01,2.472738482497248980e-01,1.145643059086612237e+00,1.400425486183076440e-01,1.562294042477328226e-01,-1.732389343396835424e-01,1.468600673513654198e-01,-4.071159009756115110e-01,1.673446049264640245e-01,1.575336866492252630e-01,8.377082249589264951e-01,9.938957643443202539e-01,3.387867144287672327e-01,1.309788859032620545e+00,8.464159658403930253e-01,5.375099484533649719e-01,-9.216810546599526477e-01,-1.976230045699159388e-01,-4.356403100429906416e-01,-3.243830184805741590e-01,1.371613536642937448e-01,-4.306724743927198285e-01,1.222915594783205162e-01,1.034942936784330580e+00,2.308628737390070601e-02,-2.280853779500687795e-01,1.950350085545412837e-01,9.837298473998440373e-01,-2.637927321483425347e-01,-5.456033897958256773e-01,-3.101066421757544406e-02,1.110385720163237222e-01,-6.201842804544308585e-01,-5.192584444997164761e-01,1.943411150793500075e-01,-9.437545364178714924e-02,2.584199919426317660e-01,-1.317318186041560868e-01
-1.552264206842159100e-01,-8.865173891821517826e-02,9.759338614460212336e-01,1.219544677327573101e-01,-4.430372630514515797e-01,-1.240241387085678770e+00,-2.035665220444468904e-01,-6.907324260742979671e-01,5.984263056245187062e-01,6.120723433887588216e-01,7.095185096415136394e-01,9.090571619932724667e-01,-2.300102174307678271e-01,-3.576714344373798093e-01,6.461244877069405312e-01,-2.645595444702927845e-01,7.101381527297634388e-01,1.473598372072775220e-01,-8.678080932677746384e-01,-5.537725770185968344e-01,3.450936678595102891e-01,2.824997598781630592e-01,-5.990456992481709708e-01,-2.644970850007404284e-01,-6.515395037591202865e-01,-7.419044897080341316e-01,-1.073192194021906465e+00,1.530848525259569826e+00,-1.096978804322344819e-01,9.210379438006982555e-01,7.989076428773012051e-01,6.107621635034244517e-02,-9.720807422347409466e-01,-1.215558808517072764e+00,-1.007380074766818234e+00,1.083775869094389110e-01,6.509207611897753765e-01,-1.155467139270899279e+00
-1.417161274370941637e+00,-1.390969627698797062e+00,-6.573720753403637929e-01,-8.991866264669603481e-01,-9.344297061581017250e-01,-1.066425861853075752e+00,-1.632681145446259308e+00,-1.368592872914879077e+00,-1.003793475530428747e+00,-7.105051976819545256e-01,-2.304296386165571420e+00,-1.586743114082759920e+00,-1.005250503688600139e+00,-2.068471145323474758e+00,-3.264302894233611418e+00,-1.752939107226636262e+00,-1.183198057006320303e+00,-8.565152484971731983e-01,-2.478667767427352953e+00,-4.127341686455074377e-01,-1.271091873789305993e+00,-9.178000521446921800e-01,-1.498462793733075005e+00,-2.006986304607607519e+00,-3.710435125608285145e-01,-1.255007363681823751e+00,-2.318460121729990053e+00,-9.267482185897019109e-01,-1.062560439512978405e+00,-1.012680480506556124e+00,-8.757389643420475656e-01,-1.514675024244300339e+00,-4.917858958225541088e-01,-1.115020471016150205e+00,1.118170696019285260e-01,2.098791507376061016e-01,-3.845192204179808670e-01,-6.070483076911467046e-01
-3.760949642522468106e-01,-5.897432854368086508e-01,-1.087434150903917374e+00,5.995473421316326323e-01,-6.270622639889058408e-03,5.301275242686194489e-02,6.725129347910551170e-01,2.878707222599492521e-01,-5.746178849829554069e-01,-6.851857423588875173e-01,-6.846202473431164393e-01,-3.670224916322002984e-01,-2.793572597343631503e-01,-1.509233634796352808e-01,-7.671887956637388761e-01,-1.311178933169766248e-01,-1.283660859734012671e+00,-9.144888960186283722e-01,-4.196416065969425513e-01,-8.363502384698094927e-01,-2.203475989636068111e-01,-1.842921770916300661e-01,-2.102048549210366879e+00,2.904357039823120545e-01,-4.121612519011541576e-01,-3.736205749208420523e-01,-1.310181738328040912e-01,-1.103896419924413674e+00,-1.543391172481991758e+00,-9.872017598294078322e-01,-1.273982907796164632e+00,-1.838423548780700190e-01,-4.865361954244290521e-01,-1.807610140724753289e-01,9.719393663303835806e-01,-1.088279937668147124e+00,-9.060059961379635096e-01,3.350651095576504535e-01
-1.873804498012340725e+00,-3.508968548153528766e-01,-3.480850022729302107e-01,-1.264591846195827429e+00,1.218927282913132987e-01,-1.025480383408657881e+00,-1.055523702212164849e+00,-8.723301217739806157e-01,5.668656945680760062e-01,5.782555104979678617e-01,-3.422779905963174163e-01,8.011472685389917636e-01,-9.448315287312913924e-01,-1.234260248782038660e+00,7.141263814922419462e-01,-1.009433315296159428e+00,-1.929355026778438731e+00,-6.332601176167612644e-01,-1.906676736373673076e-01,-5.668705587787599143e-01,-1.428257294590147497e+00,-2.046949076096421738e+00,-3.434728777179070769e-01,-3.761446862841690778e-03,-7.423595929035586849e-01,-1.905337978990784054e+00,-8.136531462476019883e-01,-3.888180308594851309e-01,-1.160758891533901549e+00,-1.007238932443993651e+00,-1.647552755844627903e-01,8.031796735064961057e-01,-5.089761323416930328e-01,-9.986188372348809850e-01,-7.128102659345906256e-01,-4.651413258174737497e-01,-1.085346696433995978e-01,-4.787267337627407193e-01
-2.689045446846503595e-01,-1.486624999545989034e-01,-3.480568419421834481e-01,-2.903109349294684741e-02,1.342223558002230144e+00,2.007182975288765547e+00,6.173328421058155158e-01,1.182895092891418809e+00,-4.481059419917626241e-01,-1.186339305620768836e-01,4.481150130209873850e-01,5.536386079894161094e-01,1.055909474177678220e+00,4.855817322445277195e-01,-1.918010202278149223e-01,8.046217452432629091e-01,-4.547582381702023335e-01,6.061631511503567243e-02,2.433785745453700688e-01,1.144991576115277132e+00,7.854575272873434155e-01,1.853294256333917756e-01,-3.429298600530081287e-01,1.812812037665391118e-01,2.562318527744129604e+00,4.323622483579829812e-01,5.434105292054096648e-01,-1.570909611112439042e-01,9.880914233478221842e-01,-4.258568828324910127e-02,6.885419368240380811e-02,9.446066984975277636e-01,1.561471573671960211e+00,1.543243552026642984e-01,4.323217789568221253e-02,-1.076831195173361788e+00,1.448779779609999707e+00,1.945704496407186346e+00
9.476092966962988973e-01,-4.021679041341557070e-01,1.048135624501004504e+00,-1.679737611591747004e-01,7.679201868604136338e-01,1.112290076055492571e+00,-4.114060370640941211e-01,-3.543953215346984931e-01,8.119031919155668131e-01,8.913599366688560455e-01,7.521221982363203162e-01,6.520379418512194103e-02,4.768457802621578479e-01,5.941956157577593656e-01,9.194341306534034031e-01,5.906880959613710624e-01,4.087724229632991313e-01,9.985110161542439314e-03,-1.302852407098787024e+00,1.254307916473835327e+00,-5.302109266714030156e-01,-1.591270414090031893e-01,1.908616351494515584e+00,1.579854523354087048e+00,6.719787835031061363e-01,-1.676966878784435788e-01,-1.090738205314373405e-01,-2.315564923101310901e-01,1.001470053942390193e+00,6.182519260948153850e-01,6.290787597738013437e-01,-1.769193031498973445e+00,1.270717413846965238e+00,-1.673708561949066809e+00,-9.070872277808360584e-01,6.377321752018725309e-01,1.171964198543993918e+00,1.500285794300399433e-01
7.640465528464984724e-01,8.427720449099536382e-02,8.720158297994683450e-01,-4.875009767659295723e-01,1.004325774065973231e+00,-7.534653329747034722e-02,-5.646712129082451792e-01,-1.441092801631799480e-01,-4.417555262084421099e-03,-2.325567690279915778e-01,3.607342873732200667e-02,-3.106805653797243827e-01,1.152744923508323971e-01,-3.816488404749067143e-01,-4.699365133934054195e-01,-1.252476027940417902e-01,7.563395025242704017e-01,8.872632566051565917e-01,-1.040670383079938421e+00,-5.267334451123625860e-02,-3.754552638997470937e-01,-3.097401401417620437e-01,3.845249202200538147e-02,-3.932119907181782503e-01,3.496767788707990654e-01,-2.752173620118416042e-01,2.385370634803126721e-01,7.852587982772828434e-01,6.379455687010022746e-01,6.608307481734080335e-01,4.093755809116060296e-01,-1.236400046828971949e-01,2.319637089216636250e-01,-6.698363226482617616e-01,4.116054844168512417e-01,4.072177968906851575e-01,6.085593723311870651e-01,1.303462766180623900e-01
-1.381359308164730404e+00,-2.279329206637914218e-01,5.369489343503310863e-01,-7.111459948836712508e-01,-4.476691968880997519e-01,-3.411043482052957265e-01,-9.660925485871957319e-01,-1.403773661021785246e+00,7.830853731382416694e-01,1.313777504646725491e+00,8.884574230929639382e-01,1.318720387860866650e+00,-5.459348346569183885e-01,-6.941531657881659934e-01,5.727087889014553790e-01,8.095060453732783046e-01,-1.119615091296076503e+00,-5.037674692878307825e-01,-8.419355007932420587e-02,-1.236967811467091449e+00,-3.363828129518794952e-01,-9.740214687458046416e-01,-1.207686630832996100e+00,-1.035130680252727364e+00,-1.383673798660687848e-01,-8.993034747746730950e-02,7.985675737826039219e-03,5.458519515015795021e-01,1.589796844295391587e+00,-6.762908898286015269e-01,-2.851832599129152102e-01,7.882166517822223328e-01,-9.748254933439072234e-01,-1.377358003425155353e-01,-3.913787967578570559e-02,-6.311964652772860118e-01,8.704064816022197837e-01,4.713469804557144927e-01
-7.832896645333360386e-01,-1.990782529574098847e-01,1.797708220356990516e-01,-5.288797040369557639e-02,-9.854488079704191161e-01,-1.190118071634773900e+00,2.703634985623638576e-01,-5.369143732809331104e-02,-1.782915824948152483e-01,-2.101862505626519717e-01,-4.002699544541927362e-02,9.574601926153772369e-02,-9.860948842791139590e-01,-1.006817038603990744e+00,-6.367274032664198558e-01,8.209363913368105115e-01,-3.031798643376067970e-01,-7.064888225141846556e-01,-2.677198576216049952e-01,-7.669885108297719301e-03,-9.267867474850791654e-01,6.979513452941424889e-01,-3.847866288948572078e-01,-1.302193252328128992e+00,1.007206293837333178e+00,-8.420939994509230031e-01,-7.689425479131041241e-01,-6.567305574761959919e-02,6.717642778071371279e-02,9.399177975095319992e-02,1.556884199878309782e-01,1.287787255478039378e-02,4.919578177528465268e-01,-5.420842038220488601e-02,6.010544399319471820e-01,-7.011992437996124317e-02,-9.073614450723925806e-01,6.868095747956540764e-01
